0,1295,1,dd
0,1411,1,dd
0,1560,1,dd
0,1228,1,dd
3,2797,1,dd
3,1474,1,dd
6,6,1,dd
6,1627,3,dd
6,874,2,dd
6,177,6,dd
6,189,3,dd
6,1991,1,dd
6,273,1,dd
6,180,2,dd
6,271,3,dd
6,471,1,dd
6,1527,2,dd
6,1306,1,dd
6,1804,1,dd
6,1678,1,dd
6,1326,1,dd
9,2592,1,dd
14,14,1,dd
14,1104,6,dd
14,1175,20,dd
14,2229,12,dd
14,2198,8,dd
14,1023,14,dd
14,1965,8,dd
14,16,22,dd
14,15,7,dd
14,1977,7,dd
14,1176,4,dd
15,14,2,dd
15,2229,1,dd
15,2198,4,dd
15,1023,4,dd
15,1965,1,dd
15,1977,3,dd
15,1176,2,dd
16,1175,1,dd
17,1175,1,dd
17,15,1,dd
17,1770,1,dd
18,2592,2,dd
18,909,1,dd
18,2127,1,dd
18,435,3,dd
18,416,1,dd
18,1506,1,dd
18,22,1,dd
19,97,1,dd
19,273,2,dd
19,180,2,dd
19,428,1,dd
19,833,1,dd
19,2869,1,dd
19,1898,1,dd
19,269,2,dd
19,2306,1,dd
19,909,1,dd
19,877,2,dd
19,1711,1,dd
19,181,2,dd
19,1689,1,dd
20,178,2,dd
20,351,1,dd
20,2201,1,dd
20,21,1,dd
20,1266,1,dd
20,857,2,dd
20,358,3,dd
20,48,1,dd
20,57,1,dd
20,2346,1,dd
20,1611,1,dd
20,2281,3,dd
20,186,1,dd
20,438,1,dd
20,1454,2,dd
20,127,1,dd
20,855,1,dd
23,471,1,dd
23,1368,1,dd
23,1306,1,dd
23,1804,1,dd
23,909,1,dd
23,416,2,dd
23,2355,1,dd
23,1257,1,dd
23,22,1,dd
23,876,2,dd
24,47,1,dd
24,2173,2,dd
24,2071,1,dd
25,1858,2,dd
25,180,2,dd
25,833,1,dd
25,899,1,dd
25,1372,2,dd
25,2869,1,dd
25,18,1,dd
25,836,1,dd
25,1708,1,dd
25,2335,2,dd
25,1265,1,dd
25,2127,1,dd
25,275,2,dd
25,435,1,dd
25,913,1,dd
25,470,4,dd
25,2947,2,dd
25,2395,2,dd
25,1630,1,dd
25,1706,2,dd
26,736,6,dd
26,518,4,dd
26,1137,1,dd
26,1909,3,dd
26,1090,1,dd
26,1360,2,dd
26,1123,1,dd
26,1125,1,dd
26,1071,1,dd
26,1247,1,dd
26,888,1,dd
27,634,1,dd
27,647,1,dd
27,884,2,dd
28,277,1,dd
28,405,6,dd
28,550,11,dd
28,552,10,dd
28,330,2,dd
28,826,1,dd
28,390,1,dd
29,547,1,dd
29,606,1,dd
29,605,1,dd
31,518,2,dd
31,532,3,dd
31,1336,1,dd
31,1310,1,dd
31,1646,3,dd
31,1245,1,dd
31,567,1,dd
32,736,5,dd
32,1137,1,dd
32,1909,2,dd
32,1090,1,dd
32,1336,1,dd
32,646,1,dd
32,536,1,dd
32,1091,1,dd
32,726,1,dd
32,888,1,dd
32,1030,1,dd
34,736,6,dd
34,518,5,dd
34,32,1,dd
34,1028,1,dd
34,1331,1,dd
34,888,2,dd
36,736,3,dd
36,518,10,dd
36,1909,1,dd
36,1135,1,dd
36,1360,2,dd
36,1076,1,dd
36,816,1,dd
36,891,1,dd
36,1696,1,dd
36,1481,2,dd
38,277,5,dd
38,405,11,dd
38,498,1,dd
38,550,12,dd
38,324,5,dd
38,552,13,dd
38,551,2,dd
38,279,2,dd
38,1681,1,dd
38,826,6,dd
38,327,1,dd
39,2026,2,dd
45,429,1,dd
45,91,1,dd
45,52,1,dd
45,1894,1,dd
45,425,4,dd
45,439,1,dd
45,96,1,dd
45,2276,1,dd
45,1503,1,dd
45,468,1,dd
45,427,1,dd
45,1996,1,dd
45,858,1,dd
45,1611,1,dd
45,2281,1,dd
45,865,1,dd
47,274,2,dd
47,63,2,dd
47,8,1,dd
48,85,3,dd
48,425,2,dd
48,347,1,dd
48,1199,1,dd
48,468,1,dd
48,246,1,dd
49,432,1,dd
49,2107,3,dd
49,425,1,dd
49,468,1,dd
49,82,1,dd
49,727,1,dd
49,81,2,dd
